id,text,label_l1,label_l2,scenario,source,complexity
7687,Как проходит брекеты 😢,faq,procedure,faq_flow,augmented,simple
8996,Цена отбеливания?,faq,price,faq_flow,template,simple
735,ПОСЛЕ КОНСУЛЬТАЦИЮ У ИВАНОВА СТАЛО ХУЖЕ 😢,negative_feedback,quality,escalation_flow,augmented,medium
4351,Случилось выпал апломба 😢,anamnesis,complaint,anamnesis_flow,augmented,simple
9734,До которого часа приём!!,faq,clinic_info,faq_flow,augmented,simple
7122,"Скажите, точно нужно спасибо",faq,followup,faq_flow,augmented,complex
4327,"Здравствуйте, спасибо за помощь",conversational,gratitude,conversation_flow,augmented,complex
565,Как часто нужна чистка?,faq,visit_prep,faq_flow,template,simple
94,У меня треснул зуб?,anamnesis,complaint,anamnesis_flow,augmented,simple
2810,Есть наркоз спасибо,faq,clinic_info,faq_flow,augmented,simple
3522,"слетела коронка, что делать",anamnesis,complaint,anamnesis_flow,augmented,complex
636,Снимите меня с записи 😢,booking,cancel,booking_flow,augmented,simple
2792,У меня ноющая боль со вчера,anamnesis,symptom,anamnesis_flow,variation,medium
4038,Запишите на пломбирование 😊,booking,new_appointment,booking_flow,augmented,simple
5812,Спасибо за инфромацию,conversational,gratitude,conversation_flow,augmented,simple
7246,Плхоая клиника,negative_feedback,general,escalation_flow,augmented,simple
243,После лечение каналов у Кузнецовой стало хуже,negative_feedback,quality,escalation_flow,variation,medium
2501,После чистку у Петровой стало хуже,negative_feedback,quality,escalation_flow,variation,medium
7920,Работаете в вторник пожалуйста,faq,clinic_info,faq_flow,augmented,simple
5937,Большое спасибо,conversational,gratitude,conversation_flow,template,simple
6029,Заипсь к ортопеду на субботу,booking,new_appointment,booking_flow,augmented,simple
8148,грубо обошлсиь,negative_feedback,staff,escalation_flow,augmented,simple
4884,Хорошего дня спасибо 😢,conversational,farewell,conversation_flow,augmented,simple
2931,Запсиь к гигиенисту на вечер,booking,new_appointment,booking_flow,augmented,simple
6807,"ПОДСКАЖИТЕ, ДО ВСТРЕЧИ",conversational,farewell,conversation_flow,augmented,complex
2693,"Отмените, пожалуйста",booking,cancel,booking_flow,template,simple
6060,"Привет, случилось откололся зуб",anamnesis,complaint,anamnesis_flow,augmented,complex
5990,отбеливание сколько стоит 👍!,faq,price,faq_flow,augmented,simple
7798,Случилось откололся зуб заранее спасибо.,anamnesis,complaint,anamnesis_flow,augmented,simple
8273,У меня чувствительность со вчера спасибо,anamnesis,symptom,anamnesis_flow,augmented,medium
6847,"Добрый день, появилась дырка в зубе",anamnesis,complaint,anamnesis_flow,augmented,complex
1738,"ПРИВЕТ, ЛАДНО",conversational,confirmation,conversation_flow,augmented,complex
5106,"Привет, волкова был груб",negative_feedback,staff,escalation_flow,augmented,complex
5053,Добрый вечер!,conversational,greeting,conversation_flow,template,simple
3223,"Подскажите, есть парковка?",faq,clinic_info,faq_flow,augmented,complex
5899,спаисбо большое,conversational,gratitude,conversation_flow,augmented,simple
4807,Можно на воскресенье?,booking,new_appointment,booking_flow,variation,simple
3081,"Подскажите, до свидания...",conversational,farewell,conversation_flow,augmented,complex
9681,СЛУЧИЛОСЬ ШАТАЕТСЯ ЗУБ 🙏,anamnesis,complaint,anamnesis_flow,augmented,simple
4486,Часы работы...,faq,clinic_info,faq_flow,augmented,simple
6503,ПОЗЖЕ заранее спасибо,conversational,unclear,clarification_flow,augmented,simple
2631,Это безобразие спасибо спасибо,negative_feedback,general,escalation_flow,augmented,simple
2117,У меня откололся зуб!!,anamnesis,complaint,anamnesis_flow,augmented,simple
3012,Прощайте...,conversational,farewell,conversation_flow,augmented,simple
6094,"Здравствуйте, у меня выпала пломба",anamnesis,complaint,anamnesis_flow,augmented,complex
9854,Запись к терапевту на пятницу,booking,new_appointment,booking_flow,variation,simple
9515,Какую наестезию используете?,faq,procedure,faq_flow,augmented,simple
4117,Хочу лечение кариеса,anamnesis,services,anamnesis_flow,variation,simple
8646,Принимаете рассрочку 🙏,faq,clinic_info,faq_flow,augmented,simple
7454,"Скажите, нужно отменить.",booking,cancel,booking_flow,augmented,complex
2309,Перенесите на утро!,booking,reschedule,booking_flow,augmented,simple
774,Можно перенести на в ближайшее время заранее спасибо,booking,reschedule,booking_flow,augmented,medium
2204,Хорошего дня спасибо спасибо,conversational,farewell,conversation_flow,augmented,simple
3328,МОЖНО ЗАНИМАТЬСЯ СПОРТОМ ПОСЛЕ пожалуйста,faq,visit_prep,faq_flow,augmented,simple
2333,Можно перенести на в ближайшее время 🙏,booking,reschedule,booking_flow,augmented,medium
1980,"Привет, врач Козловой не объяснил пожалуйста",negative_feedback,staff,escalation_flow,augmented,complex
9717,Хочу сдвинтуь время,booking,reschedule,booking_flow,augmented,simple
8993,У меня выпала пломба пожалуйста,anamnesis,complaint,anamnesis_flow,augmented,simple
6393,Сколько нельзя заниматься спортом после удаление?,faq,visit_prep,faq_flow,variation,medium
3682,"Добрый день, приветствую!!",conversational,greeting,conversation_flow,augmented,complex
5386,Какая цена на удаление пожалуйста,faq,price,faq_flow,augmented,simple
9347,"Спасибо, всё понятно спсаибо",conversational,gratitude,conversation_flow,augmented,complex
1326,"ЗДРАВСТВУЙТЕ, СКОЛЬКО НЕЛЬЗЯ ЕСТЬ ПОСЛЕ КОРОНКУ?",faq,visit_prep,faq_flow,augmented,complex
268,Хочу изменить время записи...,booking,reschedule,booking_flow,augmented,simple
9325,Когда контрольный визит?,faq,visit_prep,faq_flow,template,simple
784,Прощатйе?!,conversational,farewell,conversation_flow,augmented,simple
7236,верхняя десна болит периодически 👍,anamnesis,symptom,anamnesis_flow,augmented,simple
7998,Очень долго ждал!!,negative_feedback,service_issue,escalation_flow,augmented,simple
1603,Вернитед еньги,negative_feedback,general,escalation_flow,augmented,simple
8767,"кровоточивость, что делать?",anamnesis,symptom,anamnesis_flow,variation,simple
871,Примё начался с опозданием...,negative_feedback,service_issue,escalation_flow,augmented,simple
1842,Мнен е перезвонили два дня?!,negative_feedback,service_issue,escalation_flow,augmented,simple
9741,протезирование сколько стоти?,faq,price,faq_flow,augmented,simple
8533,Запись к челюстно-лицевому хирургу на вечер заранее спасибо,booking,new_appointment,booking_flow,augmented,medium
3145,"Привет, больше не приду",negative_feedback,general,escalation_flow,augmented,complex
6388,"Подскажите, принимаете наличные?",faq,clinic_info,faq_flow,augmented,complex
8023,Боль отдаёт в ухо?,anamnesis,symptom,anamnesis_flow,augmented,simple
2848,Сколько нельзя курить после снимок?,faq,visit_prep,faq_flow,variation,simple
2701,Сколько нельзя заниматься спортом псоле реставрацию 😊,faq,visit_prep,faq_flow,augmented,medium
4883,Есть у вас рентген заранее спасибо 😢,faq,clinic_info,faq_flow,augmented,medium
3343,Интересует чистку заранее спасибо,anamnesis,services,anamnesis_flow,augmented,simple
2622,"Подскажите, запись к челюстно-лицевому хирургу на пятницу",booking,new_appointment,booking_flow,augmented,complex
900,Привет заранее спасибо,conversational,greeting,conversation_flow,augmented,simple
9517,"Подскажите, у меня слетела коронка",anamnesis,complaint,anamnesis_flow,augmented,complex
6457,КОНЕЧНО СПАСИБО,conversational,confirmation,conversation_flow,augmented,simple
1763,Что вы рекомендуете 🦷,faq,followup,faq_flow,augmented,simple
5168,Отмените запсиь,booking,cancel,booking_flow,augmented,simple
3129,Сколько нельзя курить после виниры?,faq,visit_prep,faq_flow,variation,simple
8105,Мн енахамили,negative_feedback,staff,escalation_flow,augmented,simple
8386,Прикусил щёку!!,anamnesis,complaint,anamnesis_flow,augmented,simple
9530,"Спасибо, до свидания спасибо 🦷",conversational,gratitude,conversation_flow,augmented,complex
5070,нижний зуб ночью болит!,anamnesis,symptom,anamnesis_flow,augmented,simple
9807,верхняя десна периодически болит заранее спасибо,anamnesis,symptom,anamnesis_flow,augmented,medium
7084,"здравствуйте, сколько нельзя пить после брекеты?",faq,visit_prep,faq_flow,augmented,complex
6773,ЕСТЬ ЛИ СКИДКИ,faq,price,faq_flow,augmented,simple
9706,"Подскажите, врач не слушал",negative_feedback,staff,escalation_flow,augmented,complex
9658,Почём виниры заранее спасибо,faq,price,faq_flow,augmented,simple
8844,Сидорова былг руб,negative_feedback,staff,escalation_flow,augmented,simple
7768,Прикус изменился после лечения,negative_feedback,quality,escalation_flow,template,simple
9316,Прикусил язык спасибо,anamnesis,complaint,anamnesis_flow,augmented,simple
6313,"Скажите, после протезирование у МорОзовой стало хуже",negative_feedback,quality,escalation_flow,augmented,complex
3901,перенесите на на этой неделе...,booking,reschedule,booking_flow,augmented,simple
9141,Удачи спасбио,conversational,farewell,conversation_flow,augmented,simple
5251,Сколько стоит коронку!,faq,price,faq_flow,augmented,simple
6527,Зуыб стали подвижными,anamnesis,complaint,anamnesis_flow,augmented,simple
6277,Болит коренной зуб уже день,anamnesis,symptom,anamnesis_flow,variation,simple
8741,винир отклеился!,anamnesis,complaint,anamnesis_flow,augmented,simple
3406,"Здравствуйте, спасибо",conversational,gratitude,conversation_flow,augmented,complex
3965,Запись к детскому стоматологу на вечер,booking,new_appointment,booking_flow,variation,medium
1728,Сколько стоит чистку?,faq,price,faq_flow,variation,simple
42,Ужасный сервис 😢,negative_feedback,general,escalation_flow,augmented,simple
1544,Прощайте 👍,conversational,farewell,conversation_flow,augmented,simple
8556,Ага!,conversational,confirmation,conversation_flow,augmented,simple
4023,"Добрый день, стоимость виниров?",faq,price,faq_flow,augmented,complex
6422,Стоимость коронки!!,faq,price,faq_flow,augmented,simple
2208,Как подготовиться к брекеты,faq,visit_prep,faq_flow,augmented,simple
8082,Приветствую 🙏,conversational,greeting,conversation_flow,augmented,simple
3194,Мне не перезвонили два дня,negative_feedback,service_issue,escalation_flow,variation,simple
4743,"Подскажите, требую компенсацию",negative_feedback,general,escalation_flow,augmented,complex
2324,Я вам перезвоню спасибо,conversational,unclear,clarification_flow,augmented,simple
4309,Хочу протезирование 😊,anamnesis,services,anamnesis_flow,augmented,simple
7382,ПОКА НЕ РЕШИЛ ЗАРАНЕЕ СПАСИБО,conversational,unclear,clarification_flow,augmented,simple
1720,спс...,conversational,gratitude,conversation_flow,augmented,simple
4546,Пока не решил,conversational,unclear,clarification_flow,template,simple
2492,Врач Волкова не объяснил 🙏,negative_feedback,staff,escalation_flow,augmented,simple
2130,"Скажите, интересует коронку",anamnesis,services,anamnesis_flow,augmented,complex
2531,"Добрый день, понятно",conversational,confirmation,conversation_flow,augmented,complex
7136,Понятно!!,conversational,confirmation,conversation_flow,augmented,simple
1071,ПЕРЕЗВОНЮ 😢,conversational,unclear,clarification_flow,augmented,simple
1102,Сколько нельзя курить после отбеливание?,faq,visit_prep,faq_flow,variation,simple
4669,СЛУЧИЛОСЬ СЛЕТЕЛА КОРОНКА 🦷,anamnesis,complaint,anamnesis_flow,augmented,simple
3297,Приду заранее спасибо.,conversational,confirmation,conversation_flow,augmented,simple
2617,"Подскажите, расскажите больше",faq,followup,faq_flow,augmented,complex
7538,Это безобразие пожалуйста,negative_feedback,general,escalation_flow,augmented,simple
8317,Персонал хамит...,negative_feedback,staff,escalation_flow,augmented,simple
9747,Что нельзя после консультацию?,faq,visit_prep,faq_flow,variation,simple
4587,"Скажите, ждал два дня",negative_feedback,service_issue,escalation_flow,augmented,complex
6714,"привет, после имплантацию у новикова стало хуже",negative_feedback,quality,escalation_flow,augmented,complex
5904,Планирюу удаление,anamnesis,services,anamnesis_flow,augmented,simple
5187,"Привет, планирую лечение кариеса",anamnesis,services,anamnesis_flow,augmented,complex
6102,Разочарован спасибо?!,negative_feedback,general,escalation_flow,augmented,simple
5234,Отакз от записи,booking,cancel,booking_flow,augmented,simple
1778,Невежливо отвеитли!,negative_feedback,staff,escalation_flow,augmented,simple
6754,Болит шестёрка уже две недели,anamnesis,symptom,anamnesis_flow,variation,simple
1923,Цена отбеливания 🦷 заранее спасибо,faq,price,faq_flow,augmented,simple
7060,Раобтаете в пятницу?,faq,clinic_info,faq_flow,augmented,simple
6914,ПЕРЕНЕСИТЕ НА СУББОТУ 😢,booking,reschedule,booking_flow,augmented,simple
8963,ждал два дня...,negative_feedback,service_issue,escalation_flow,augmented,simple
3109,"Скажите, удачи.",conversational,farewell,conversation_flow,augmented,complex
248,"Добрый день, ждал неделю",negative_feedback,service_issue,escalation_flow,augmented,complex
4434,ПОДУМАЮ 😢,conversational,unclear,clarification_flow,augmented,simple
3233,"Здравствуйте, спасибо за помощь спасибо",conversational,gratitude,conversation_flow,augmented,complex
2530,Сколько времени занимаЕт?!,faq,procedure,faq_flow,augmented,simple
7469,"Добрый день, коронка слетела",anamnesis,complaint,anamnesis_flow,augmented,complex
3405,Сколько нельзя пить алкоголь после виниры 😢,faq,visit_prep,faq_flow,augmented,medium
4225,Посоветуюсь,conversational,unclear,clarification_flow,template,simple
280,Появился неприятный привкус,anamnesis,symptom,anamnesis_flow,template,simple
4553,Запись к детскому стоматологу на среду.,booking,new_appointment,booking_flow,augmented,medium
9738,"Поясните, пожалуйста?",faq,followup,faq_flow,augmented,complex
4865,Нужно лечение каналов.,anamnesis,services,anamnesis_flow,augmented,simple
3134,НУЖНА ПОДГОТОВКА заранее спасибо,faq,visit_prep,faq_flow,augmented,simple
9626,А можно по-другому 😊,faq,followup,faq_flow,augmented,simple
9503,Врач был невнимателен заранее спасибо,negative_feedback,staff,escalation_flow,augmented,simple
2565,Благодарю.,conversational,gratitude,conversation_flow,augmented,simple
6124,Консультация платная,faq,price,faq_flow,augmented,simple
6407,Запись к ортопеду нав торник,booking,new_appointment,booking_flow,augmented,simple
3696,"Здравствуйте, зуб шатается",anamnesis,complaint,anamnesis_flow,augmented,complex
4190,Принимаете МДС?,faq,clinic_info,faq_flow,augmented,simple
8352,"Подскажите, прощайте",conversational,farewell,conversation_flow,augmented,complex
9462,Работаете с наркозом.,faq,clinic_info,faq_flow,augmented,simple
8774,Сколькон ельзя есть после виниры?,faq,visit_prep,faq_flow,augmented,simple
5336,а можно по-другому пожалуйста,faq,followup,faq_flow,augmented,simple
1291,После протезированиеу  НовикОва стало хуже,negative_feedback,quality,escalation_flow,augmented,simple
5389,"Спасибо, до свидания 🦷",conversational,gratitude,conversation_flow,augmented,complex
8364,Позже!!,conversational,unclear,clarification_flow,augmented,simple
3974,Администратор нахамил пожалуйста,negative_feedback,staff,escalation_flow,augmented,simple
4613,Договорились...,conversational,confirmation,conversation_flow,augmented,simple
9483,Блгаодарю вас,conversational,gratitude,conversation_flow,augmented,simple
7313,Не уеврен,conversational,unclear,clarification_flow,augmented,simple
19,"Да, конечно!!",conversational,confirmation,conversation_flow,augmented,complex
6740,Приложение глючит спасибо...,negative_feedback,service_issue,escalation_flow,augmented,simple
3181,Не рекомендую,negative_feedback,general,escalation_flow,template,simple
3473,НЕДОВОЛЕН ОБСЛУЖИВАНИЕМ!!,negative_feedback,general,escalation_flow,augmented,simple
4384,"СкажитЕ, спс",conversational,gratitude,conversation_flow,augmented,complex
1638,До свидания 😢 заранее спасибо,conversational,farewell,conversation_flow,augmented,simple
6584,После имплантацию у Иванова стало хуже,negative_feedback,quality,escalation_flow,variation,medium
8259,"Подскажите, можно позже?",booking,reschedule,booking_flow,augmented,complex
7711,"Добрый день, случилось откололся зуб...",anamnesis,complaint,anamnesis_flow,augmented,complex
7780,Нагрубили 🙏,negative_feedback,staff,escalation_flow,augmented,simple
473,"Скажите, нагрублии",negative_feedback,staff,escalation_flow,augmented,complex
2049,Хочу оставить жалобу,negative_feedback,general,escalation_flow,template,simple
7401,Доброе утро!,conversational,greeting,conversation_flow,template,simple
3292,Сколько стоит протезирование пожалуйста,faq,price,faq_flow,augmented,simple
1350,Алло заранее спасибо!!,conversational,greeting,conversation_flow,augmented,simple
618,Перезапишите на вечер 👍,booking,reschedule,booking_flow,augmented,simple
4274,Расскажите больше 😊,faq,followup,faq_flow,augmented,simple
7191,"Здравствуйте, хочу КТ",anamnesis,services,anamnesis_flow,augmented,complex
4177,"Скажите, у меня слетела коронка пожалуйста",anamnesis,complaint,anamnesis_flow,augmented,complex
1109,Ждал месяц?,negative_feedback,service_issue,escalation_flow,augmented,simple
5654,Работатее в субботу?,faq,clinic_info,faq_flow,augmented,simple
5868,А что будет если пожалуйста спасибо,faq,followup,faq_flow,augmented,medium
3652,Интересует коронка 😊,anamnesis,services,anamnesis_flow,augmented,simple
8710,Зуб реагирует на холодное пожалуйста,anamnesis,symptom,anamnesis_flow,augmented,simple
3076,Пока не решил спасибо,conversational,unclear,clarification_flow,augmented,simple
2251,Здарвствуйте заранее спасибо,conversational,greeting,conversation_flow,augmented,simple
4347,"Не смогу прийти, заболел...",booking,cancel,booking_flow,augmented,complex
202,Нужно приходить повторно?,faq,visit_prep,faq_flow,template,simple
5779,После КТ у Кузнецовой стало хуже,negative_feedback,quality,escalation_flow,variation,medium
605,Работаете в завтра пожалуйста,faq,clinic_info,faq_flow,augmented,simple
6336,Больше не приду 🙏 😊,negative_feedback,general,escalation_flow,augmented,simple
4648,Врач Сидорова не объяснил,negative_feedback,staff,escalation_flow,variation,simple
1022,У меян треснул зуб,anamnesis,complaint,anamnesis_flow,augmented,simple
3782,а монжо по-другому?,faq,followup,faq_flow,augmented,simple
9394,"Подскажите, после удаление у Иванова стало хуже",negative_feedback,quality,escalation_flow,augmented,complex
8454,Запись к хирургу на в ближайшее время,booking,new_appointment,booking_flow,variation,medium
5516,Где вы находитесь,faq,clinic_info,faq_flow,augmented,simple
6345,Перенесите на понедельник,booking,reschedule,booking_flow,variation,simple
5376,"Здравствуйте, доброе утро 😊",conversational,greeting,conversation_flow,augmented,complex
9958,После реставрацию у Морозовой стало хуже,negative_feedback,quality,escalation_flow,variation,medium
6666,Я вам перезовню,conversational,unclear,clarification_flow,augmented,simple
6380,"Добрый день, доброе утро!",conversational,greeting,conversation_flow,augmented,complex
1879,"Здравствуйте, что нельзя после элайнеры?",faq,visit_prep,faq_flow,augmented,complex
2961,"Скажите, здорово",conversational,greeting,conversation_flow,augmented,complex
28,Сколько длится профгигиену?,faq,procedure,faq_flow,variation,simple
3531,Не пирду,booking,cancel,booking_flow,augmented,simple
2087,Ок 😢,conversational,confirmation,conversation_flow,augmented,simple
6895,Эй!!,conversational,greeting,conversation_flow,augmented,simple
2252,Ясно 😢,conversational,confirmation,conversation_flow,augmented,simple
8343,В чём разница.,faq,procedure,faq_flow,augmented,simple
4725,Разочарован заранее спасибо,negative_feedback,general,escalation_flow,augmented,simple
9680,А ЕСЛИ НЕ ПОМОЖЕТ.,faq,followup,faq_flow,augmented,simple
664,сказали что записи нет 😊,negative_feedback,service_issue,escalation_flow,augmented,simple
7898,"Здравствуйте, отмените приём",booking,cancel,booking_flow,augmented,complex
4558,"Добрый день, у меня шатается зуб",anamnesis,complaint,anamnesis_flow,augmented,complex
685,Недоволен обслуживанием 👍,negative_feedback,general,escalation_flow,augmented,simple
128,"Добрый день, здрасте заранее спасибо",conversational,greeting,conversation_flow,augmented,complex
5250,Посоветуюсь?,conversational,unclear,clarification_flow,augmented,simple
3276,После лечение каналов у Сидорова стало хуже пожалуйста,negative_feedback,quality,escalation_flow,augmented,medium
2964,"пульсирующая боль, что делать?!",anamnesis,symptom,anamnesis_flow,augmented,complex
5528,"Привет, привет, не смогу прийти, уезжаю",booking,cancel,booking_flow,augmented,complex
9275,"Добрый день, подскажите, буду",conversational,confirmation,conversation_flow,augmented,complex
7970,пеердний зуб болит очень,anamnesis,symptom,anamnesis_flow,augmented,simple
8230,Мне не перезвонили с утра 🦷,negative_feedback,service_issue,escalation_flow,augmented,medium
5314,Рядом есть метро?,faq,clinic_info,faq_flow,template,simple
4420,Хочу отменить запись пожалуйста,booking,cancel,booking_flow,augmented,simple
9926,Благодарюв ас,conversational,gratitude,conversation_flow,augmented,simple
5181,"Добрый день, перенесите на сегодня",booking,reschedule,booking_flow,augmented,complex
1855,есть детский стоматолог...,faq,clinic_info,faq_flow,augmented,simple
8009,ХОЧУ ЭЛАНЙЕРЫ,anamnesis,services,anamnesis_flow,augmented,simple
782,НЕ СЕЙЧАС заранее спасибо,conversational,unclear,clarification_flow,augmented,simple
570,"Добрый день, как связаться",faq,clinic_info,faq_flow,augmented,complex
5853,Хочу удаление 👍,anamnesis,services,anamnesis_flow,augmented,simple
2885,Не сейчас пожалуйста,conversational,unclear,clarification_flow,augmented,simple
5897,Что нельзя после бреекты?,faq,visit_prep,faq_flow,augmented,simple
7914,Врач Иванова не объяснил 😊,negative_feedback,staff,escalation_flow,augmented,simple
5328,После снимок у Сидорова стало хжуе,negative_feedback,quality,escalation_flow,augmented,medium
2802,Прощайте пожалуйста,conversational,farewell,conversation_flow,augmented,simple
1982,Очнеь благодарен 👍,conversational,gratitude,conversation_flow,augmented,simple
7677,Петровой был груб 😢,negative_feedback,staff,escalation_flow,augmented,simple
5239,"Отмените запись, занятн а работе",booking,cancel,booking_flow,augmented,complex
5143,До свидани?я!,conversational,farewell,conversation_flow,augmented,simple
7127,"Подскажите, буду 🦷",conversational,confirmation,conversation_flow,augmented,complex
4917,Хочу возврат заранее спасибо,negative_feedback,general,escalation_flow,augmented,simple
3086,"Скажите, не смогу прийти, заболел пожалуйста",booking,cancel,booking_flow,augmented,complex
6061,Брекет отклеился 😢,anamnesis,complaint,anamnesis_flow,augmented,simple
1352,Сколько длится элайнеры.,faq,procedure,faq_flow,augmented,simple
1654,челюсть нменого болит,anamnesis,symptom,anamnesis_flow,augmented,simple
9526,Десна опухла,anamnesis,symptom,anamnesis_flow,template,simple
2761,КАК ПОДГОТОВИТЬСЯ К ОСМОТР заранее спасибо,faq,visit_prep,faq_flow,augmented,medium
4452,Сколько длится снимок 👍,faq,procedure,faq_flow,augmented,simple
9042,"Уточните, пожалуйста 😢",faq,followup,faq_flow,augmented,complex
3354,"Привет, большое спасибо?!",conversational,gratitude,conversation_flow,augmented,complex
4345,РАЗОЧАРОВАН 🦷,negative_feedback,general,escalation_flow,augmented,simple
8251,Что вы рекомендуете,faq,followup,faq_flow,augmented,simple
8755,Точно нужно!,faq,followup,faq_flow,augmented,simple
2760,Не рипду,booking,cancel,booking_flow,augmented,simple
9817,"Спасибо, всё понятно пожалуйста 🙏",conversational,gratitude,conversation_flow,augmented,complex
9194,Верните деньги 🦷,negative_feedback,general,escalation_flow,augmented,simple
2248,А обязательно,faq,followup,faq_flow,augmented,simple
6423,Принято заранее спасибо 🙏,conversational,confirmation,conversation_flow,augmented,simple
6063,верхний зуб болит псотоянно,anamnesis,symptom,anamnesis_flow,augmented,simple
2904,"Подскажите, ясно пожалуйста",conversational,confirmation,conversation_flow,augmented,complex
7480,Интересует Air-Flow...,anamnesis,services,anamnesis_flow,augmented,simple
5647,"Привет, до скорого заранее спасибо",conversational,farewell,conversation_flow,augmented,complex
9053,Перенесите на послезавтра 😊,booking,reschedule,booking_flow,augmented,simple
1601,Какп роходит процедура?,faq,procedure,faq_flow,augmented,simple
8945,Хочу пломбирование,anamnesis,services,anamnesis_flow,variation,simple
7736,Можно на среду!,booking,new_appointment,booking_flow,augmented,simple
6846,После элайнеры у Волкова стало хуже спасибо,negative_feedback,quality,escalation_flow,augmented,medium
3451,"подскажите, запись к эндодонтисту на на этой неделе",booking,new_appointment,booking_flow,augmented,complex
3840,Есть детский стоматолог 😊,faq,clinic_info,faq_flow,augmented,simple
7517,СКОЛЬК ОНЕЛЬЗЯ ПИТЬ ПОСЛЕ КОНСУЛЬТАЦИЮ?,faq,visit_prep,faq_flow,augmented,simple
4719,Врач опоздал!!,negative_feedback,service_issue,escalation_flow,augmented,simple
4685,Работаете в пятницу 🙏,faq,clinic_info,faq_flow,augmented,simple
9073,КАКИЕ РИСКИ,faq,procedure,faq_flow,augmented,simple
9850,Очень благодарен,conversational,gratitude,conversation_flow,template,simple
1315,Что нельзя после брекеты?,faq,visit_prep,faq_flow,variation,simple
8718,Не получится прийти,booking,cancel,booking_flow,template,simple
2354,Запишите на виниры,booking,new_appointment,booking_flow,variation,simple
8229,Понял спасибо,conversational,confirmation,conversation_flow,augmented,simple
7714,зуб болит очень,anamnesis,symptom,anamnesis_flow,variation,simple
8984,"Скажите, да, хорошо",conversational,confirmation,conversation_flow,augmented,complex
4772,Здравствуйте 🙏,conversational,greeting,conversation_flow,augmented,simple
6505,Ка кпроходит осмотр пожалуйста,faq,procedure,faq_flow,augmented,simple
311,Я вам перезвоню!!,conversational,unclear,clarification_flow,augmented,simple
1212,"Не смогу прийти, не смогу пожалуйста",booking,cancel,booking_flow,augmented,complex
6732,"Добрый день, после брекеты у Лебедевой стало хуже",negative_feedback,quality,escalation_flow,augmented,complex
8353,"Подскажите, работаете в вечер?",faq,clinic_info,faq_flow,augmented,complex
6458,Можно перенести на усбботу 😢,booking,reschedule,booking_flow,augmented,simple
9228,НЕ ЗНАЮ 🙏,conversational,unclear,clarification_flow,augmented,simple
7808,"Здравствуйте, это правда необходимо",faq,followup,faq_flow,augmented,complex
3319,Понтяно,conversational,confirmation,conversation_flow,augmented,simple
6738,До встречи 😢...,conversational,farewell,conversation_flow,augmented,simple
2139,"Не смогу рпийти, не смогу",booking,cancel,booking_flow,augmented,complex
197,"Добрый день, случилось откололся зуб",anamnesis,complaint,anamnesis_flow,augmented,complex
5790,Не уверен,conversational,unclear,clarification_flow,template,simple
4144,"Подскажите, заболел, не приду",booking,cancel,booking_flow,augmented,complex
8968,Каки ееЩё варианты?,faq,followup,faq_flow,augmented,simple
1781,Какие матераилы используете?,faq,procedure,faq_flow,augmented,simple
260,Здорово?,conversational,greeting,conversation_flow,augmented,simple
7896,"Подскажите, добрый день!",conversational,greeting,conversation_flow,augmented,complex
480,"Привет, цена отбеливания?",faq,price,faq_flow,augmented,complex
2685,"Привет, скажите, пока",conversational,farewell,conversation_flow,augmented,complex
1684,Есть акици?,faq,price,faq_flow,augmented,simple
9577,нижняя десна болит очень,anamnesis,symptom,anamnesis_flow,variation,simple
2800,Мне не перезвонили с утра 😢,negative_feedback,service_issue,escalation_flow,augmented,medium
5145,"Добрый день, всего доброго.",conversational,farewell,conversation_flow,augmented,complex
3135,"Подскажите, работаете в завтра?",faq,clinic_info,faq_flow,augmented,complex
1924,"Здравствуйте, спс заранее спасибо",conversational,gratitude,conversation_flow,augmented,complex
5016,"Скажите, так и не перезвонили",negative_feedback,service_issue,escalation_flow,augmented,complex
4650,А если я не буду!,faq,followup,faq_flow,augmented,simple
9853,У мнея треСнул зуб,anamnesis,complaint,anamnesis_flow,augmented,simple
1045,"Привет, врач Кузнецовой не объяснил",negative_feedback,staff,escalation_flow,augmented,complex
9169,"Скажите, до сокрого",conversational,farewell,conversation_flow,augmented,complex
1372,"Подскажите, сколько нельзя есть после лечение каналов?",faq,visit_prep,faq_flow,augmented,complex
7242,"Подскажите, есть детский кабинет спасибо",faq,clinic_info,faq_flow,augmented,complex
9569,"Спасибо, до свидания пожалуйста",conversational,gratitude,conversation_flow,augmented,complex
4952,До свидания...,conversational,farewell,conversation_flow,augmented,simple
81,Можно перенести на утро...,booking,reschedule,booking_flow,augmented,simple
163,передний зуб сильно болит 🦷,anamnesis,symptom,anamnesis_flow,augmented,simple
8930,После лечениек ариеса у Морозовой стало хуже,negative_feedback,quality,escalation_flow,augmented,medium
6488,Спасибо большое заранее спасибо...,conversational,gratitude,conversation_flow,augmented,simple
8480,врач кузнецовой не объяснил 😊,negative_feedback,staff,escalation_flow,augmented,simple
34,Принимаете рассрочку 🦷,faq,clinic_info,faq_flow,augmented,simple
7756,Сказали чот записи нет,negative_feedback,service_issue,escalation_flow,augmented,simple
9425,"Добрый день, есть свободное время 😊",booking,new_appointment,booking_flow,augmented,complex
5242,телефон не отвечает!,negative_feedback,service_issue,escalation_flow,augmented,simple
5249,Сколько длится виниры?,faq,procedure,faq_flow,variation,simple
8299,"Скажите, сколько длится кт?",faq,procedure,faq_flow,augmented,complex
