id,text,route_domain,subtype,explicit_booking,urgency,is_offtopic,specialization_hint,feedback_flag,faq_category,style,source,seed_id
var_seed_305_1e9f3d,хочу отменить запись на завтра,booking,cancel,False,normal,False,,False,,normal,grok_variation,seed_305
var_seed_253_8b2203,во вторник можно,booking,new_appointment,True,normal,False,,False,,hurried,grok_variation,seed_253
var_seed_253_68fd4c,вторник свободно,booking,new_appointment,True,normal,False,,False,,hurried,grok_variation,seed_253
var_seed_253_aac4f6,на вторник запиши,booking,new_appointment,True,normal,False,,False,,hurried,grok_variation,seed_253
var_seed_253_038644,могу только во вторник после работы есть время запишитесь,booking,new_appointment,True,normal,False,,False,,contextual,grok_variation,seed_253
var_seed_253_839921,ребёнку 4 года во вторник утро свободно привести можно,booking,new_appointment,True,normal,False,,False,,contextual,grok_variation,seed_253
var_seed_253_611bce,на этой неделе только вторник подойдёт запишите на 16 часов,booking,new_appointment,True,normal,False,,False,,contextual,grok_variation,seed_253
var_seed_253_b80227,мужу во вторник нужно время найдётся у вас днём,booking,new_appointment,True,normal,False,,False,,contextual,grok_variation,seed_253
var_seed_253_64bad9,можно во вторник записаться,booking,new_appointment,True,normal,False,,False,,normal,grok_variation,seed_253
var_seed_253_4c331d,есть место во вторник,booking,new_appointment,True,normal,False,,False,,normal,grok_variation,seed_253
var_seed_253_af18cc,подскажите во вторник приём,booking,new_appointment,True,normal,False,,False,,normal,grok_variation,seed_253
var_seed_195_d6f5a7,снимки кто делает,faq,doctor_info,False,normal,False,,False,,hurried,grok_variation,seed_195
var_seed_195_2acb4d,снимок у кого,faq,doctor_info,False,normal,False,,False,,hurried,grok_variation,seed_195
var_seed_195_8ef8df,мне завтра на приём кто снимки будет делать врач или медсестра,faq,doctor_info,False,normal,False,,False,,contextual,grok_variation,seed_195
var_seed_195_e388a1,ребёнку 7 лет зубы проверить надо снимок а кто у вас их делает,faq,doctor_info,False,normal,False,,False,,contextual,grok_variation,seed_195
var_seed_195_e5d525,едем из другого города снимок нужен срочно кто это у вас делает,faq,doctor_info,False,normal,False,,False,,contextual,grok_variation,seed_195
var_seed_195_31aeae,надеюсь опытный кто снимки делает не напутает с дозировкой,faq,doctor_info,False,normal,False,,False,,contextual,grok_variation,seed_195
var_seed_195_18c70f,кто у вас снимки делает,faq,doctor_info,False,normal,False,,False,,normal,grok_variation,seed_195
var_seed_195_97b240,подскажите кто снимает зубы,faq,doctor_info,False,normal,False,,False,,normal,grok_variation,seed_195
var_seed_163_79c94c,куда жалобу?,faq,clinic_info,False,normal,False,,False,,hurried,grok_variation,seed_163
var_seed_163_8f6c29,куда стучать?,faq,clinic_info,False,normal,False,,False,,hurried,grok_variation,seed_163
var_seed_163_1c6bdc,куда на вас?,faq,clinic_info,False,normal,False,,False,,hurried,grok_variation,seed_163
var_seed_163_0f6adc,врач накричал вчера на приёме куда теперь жаловаться в вашей клинике,faq,clinic_info,False,normal,False,,False,,contextual,grok_variation,seed_163
var_seed_163_9b6073,ждали час в очереди ребёнок заплакал а вас не предупредили куда подать жалобу,faq,clinic_info,False,normal,False,,False,,contextual,grok_variation,seed_163
var_seed_163_84f161,лечили зуб но хуже стало куда обращаться с претензией к вам,faq,clinic_info,False,normal,False,,False,,contextual,grok_variation,seed_163
var_seed_163_193170,на работе заставили ждать долго а вы опоздали куда жаловаться на сервис,faq,clinic_info,False,normal,False,,False,,contextual,grok_variation,seed_163
var_seed_163_d53325,подскажите куда с жалобой,faq,clinic_info,False,normal,False,,False,,normal,grok_variation,seed_163
var_seed_163_d5d90c,где подать претензию к клинике,faq,clinic_info,False,normal,False,,False,,normal,grok_variation,seed_163
var_seed_141_f3af53,детей берёте,faq,clinic_info,False,normal,False,,False,,hurried,grok_variation,seed_141
var_seed_141_dfeb7f,лечитесь деток,faq,clinic_info,False,normal,False,,False,,hurried,grok_variation,seed_141
var_seed_141_c0c31e,детский приём есть,faq,clinic_info,False,normal,False,,False,,hurried,grok_variation,seed_141
var_seed_141_1b4b9c,дочке 4 года нужно к вам а вы детей принимаете или только взрослых,faq,clinic_info,False,normal,False,,False,,contextual,grok_variation,seed_141
var_seed_141_a6cb73,внуку 3 годика зубки лезут можно привести вы малышей берёте,faq,clinic_info,False,normal,False,,False,,contextual,grok_variation,seed_141
var_seed_141_7b5625,сыну 8 лет школа мешает а в выходные детей принимаете у вас,faq,clinic_info,False,normal,False,,False,,contextual,grok_variation,seed_141
var_seed_141_eab944,племяннице 5 лет боится но вы деток лечите или нет подскажите,faq,clinic_info,False,normal,False,,False,,contextual,grok_variation,seed_141
var_seed_141_1c9f8b,можно детей привести,faq,clinic_info,False,normal,False,,False,,normal,grok_variation,seed_141
var_seed_141_deb8d8,лечите маленьких детей,faq,clinic_info,False,normal,False,,False,,normal,grok_variation,seed_141
var_seed_141_31581c,принимаете ребёнышей,faq,clinic_info,False,normal,False,,False,,normal,grok_variation,seed_141
var_seed_209_7a8a40,беременным зубы лечить можно,faq,procedure_info,False,normal,False,,False,,hurried,grok_variation,seed_209
var_seed_209_4625fd,лечат беременных или нет,faq,procedure_info,False,normal,False,,False,,hurried,grok_variation,seed_209
var_seed_209_9ef435,я беременна стоматолог ок,faq,procedure_info,False,normal,False,,False,,hurried,grok_variation,seed_209
var_seed_209_023041,на 6 месяце беременна зуб ноет в инете пишут нельзя лечить правда ли,faq,procedure_info,False,normal,False,,False,,contextual,grok_variation,seed_209
var_seed_209_fb5507,подруга беременна первый триместр хочет пломбу поставить страшно ей можно,faq,procedure_info,False,normal,False,,False,,contextual,grok_variation,seed_209
var_seed_209_8471fb,сестре 7 мес беременность врач сказал лечить зубы а сомневаемся у вас спрошу,faq,procedure_info,False,normal,False,,False,,contextual,grok_variation,seed_209
var_seed_209_f3c3fb,дочка беременна невестка хочет перед свадьбой зуб вылечить на каком сроке можно,faq,procedure_info,False,normal,False,,False,,contextual,grok_variation,seed_209
var_seed_209_22ae92,подскажите беременным зубы лечить разрешают,faq,procedure_info,False,normal,False,,False,,normal,grok_variation,seed_209
var_seed_209_baac4b,лечение зубов при беременности возможно,faq,procedure_info,False,normal,False,,False,,normal,grok_variation,seed_209
var_seed_209_5dac27,беременным можно к стоматологу идти,faq,procedure_info,False,normal,False,,False,,normal,grok_variation,seed_209
var_seed_217_189975,мост или имплант чё лучше,faq,procedure_info,False,normal,False,,False,,hurried,grok_variation,seed_217
var_seed_217_e289df,имплант или мост что ставить,faq,procedure_info,False,normal,False,,False,,hurried,grok_variation,seed_217
var_seed_217_5bedd4,потерял передний зуб на работе чё лучше мост или имплант посоветуйте,faq,procedure_info,False,normal,False,,False,,contextual,grok_variation,seed_217
var_seed_217_ce5d2e,жене удалили зуб она боится чё лучше мост или имплант делать,faq,procedure_info,False,normal,False,,False,,contextual,grok_variation,seed_217
var_seed_217_f340d0,что лучше выбрать мост или имплант,faq,procedure_info,False,normal,False,,False,,normal,grok_variation,seed_217
var_seed_106_907456,скока имплант,faq,price,False,normal,False,,False,,hurried,grok_variation,seed_106
var_seed_106_679232,имплант цена,faq,price,False,normal,False,,False,,hurried,grok_variation,seed_106
var_seed_106_952f99,мне выбили передний зуб на драке скока имплант поставить выйдет,faq,price,False,normal,False,,False,,contextual,grok_variation,seed_106
var_seed_106_537bf8,дочке 7 лет молочный выпал а коренной нет имплант нужен цена какая,faq,price,False,normal,False,,False,,contextual,grok_variation,seed_106
var_seed_106_c3de70,на пенсии потерял жевательный зуб хочу имплант а скока это стоит у вас,faq,price,False,normal,False,,False,,contextual,grok_variation,seed_106
var_seed_106_6f3151,курю много зуб сломался имплант интересует цена посоветуйте,faq,price,False,normal,False,,False,,contextual,grok_variation,seed_106
var_seed_106_0a0c03,подскажите цену импланта,faq,price,False,normal,False,,False,,normal,grok_variation,seed_106
var_seed_126_eade6a,скока пластика десны,faq,price,False,normal,False,,False,,hurried,grok_variation,seed_126
var_seed_126_b53156,цена пластки десны,faq,price,False,normal,False,,False,,hurried,grok_variation,seed_126
var_seed_126_036189,свадьба через месяц пластика десны скока примерно выйдет,faq,price,False,normal,False,,False,,contextual,grok_variation,seed_126
var_seed_126_028024,ребенку посоветовали пластику десны цена какая у вас,faq,price,False,normal,False,,False,,contextual,grok_variation,seed_126
var_seed_126_7ab4e2,давно хотела пластику десны на нижней челюсти скока стоит,faq,price,False,normal,False,,False,,contextual,grok_variation,seed_126
var_seed_126_77e60a,мужу для работы пластика десны нужна подскажите стоимость,faq,price,False,normal,False,,False,,contextual,grok_variation,seed_126
var_seed_126_f81dd9,подскажите цену пластики десны,faq,price,False,normal,False,,False,,normal,grok_variation,seed_126
var_seed_406_feb77a,отзыв оставлю,unsupported,feedback,False,normal,False,,True,,hurried,grok_variation,seed_406
var_seed_406_20eab8,пишу отзыв,unsupported,feedback,False,normal,False,,True,,hurried,grok_variation,seed_406
var_seed_406_4f40ba,был у вас вчера чистку делали все ок хочу хороший отзыв оставить всем рекомендую,unsupported,feedback,False,normal,False,,True,,contextual,grok_variation,seed_406
var_seed_406_1503f0,привела дочку на удаление зубки врач молодец без слез сделала теперь отзыв положительный напишу,unsupported,feedback,False,normal,False,,True,,contextual,grok_variation,seed_406
var_seed_406_8d74b2,мужу имплант ставили месяц назад прижился все супер доволен напишу отзыв на сайте,unsupported,feedback,False,normal,False,,True,,contextual,grok_variation,seed_406
var_seed_406_4596cd,самолечение бросил пришел к вам отбелили зубы сияют отзыв хороший оставлю друзьям скажу,unsupported,feedback,False,normal,False,,True,,contextual,grok_variation,seed_406
var_seed_406_3cc5c7,можно отзыв написать,unsupported,feedback,False,normal,False,,True,,normal,grok_variation,seed_406
var_seed_406_6b94bb,оставлю отзыв о клинике,unsupported,feedback,False,normal,False,,True,,normal,grok_variation,seed_406
var_seed_406_9ec143,хочу отзыв поделиться,unsupported,feedback,False,normal,False,,True,,normal,grok_variation,seed_406
var_seed_335_f8ffcc,чё ты умеешь,unsupported,offtopic,False,normal,True,,False,,hurried,grok_variation,seed_335
var_seed_335_cc33c2,что можешь бот,unsupported,offtopic,False,normal,True,,False,,hurried,grok_variation,seed_335
var_seed_335_312971,расскажи чё делаешь,unsupported,offtopic,False,normal,True,,False,,hurried,grok_variation,seed_335
var_seed_335_11a2a7,сижу в очереди к врачу чёт скучно что ты умеешь делать чтобы не уснуть,unsupported,offtopic,False,normal,True,,False,,contextual,grok_variation,seed_335
var_seed_335_604e62,ребёнок рядом капризничает а ты чё умеешь смешного рассказать,unsupported,offtopic,False,normal,True,,False,,contextual,grok_variation,seed_335
var_seed_335_371d7a,на работе кофе пью перерыв что ты можешь интересного показать,unsupported,offtopic,False,normal,True,,False,,contextual,grok_variation,seed_335
var_seed_335_b52fda,вчера зуб чистили а сегодня чат открыл что бот умеет всякого,unsupported,offtopic,False,normal,True,,False,,contextual,grok_variation,seed_335
var_seed_335_3beed9,что ты умеешь делать,unsupported,offtopic,False,normal,True,,False,,normal,grok_variation,seed_335
var_seed_335_e81ecf,какие функции у тебя,unsupported,offtopic,False,normal,True,,False,,normal,grok_variation,seed_335
var_seed_335_801344,расскажи про свои умения,unsupported,offtopic,False,normal,True,,False,,normal,grok_variation,seed_335
var_seed_415_b6f31d,жалоба в надзор полетит,unsupported,feedback,False,normal,False,,True,,hurried,grok_variation,seed_415
var_seed_415_2c7762,стукану в росздрав,unsupported,feedback,False,normal,False,,True,,hurried,grok_variation,seed_415
var_seed_415_0e0f4d,напишу куда надо,unsupported,feedback,False,normal,False,,True,,hurried,grok_variation,seed_415
var_seed_415_aaacb2,вчера ждал два часа а врач даже не извинился напишу в инстанцию,unsupported,feedback,False,normal,False,,True,,contextual,grok_variation,seed_415
var_seed_415_29890c,дочке 6 лет поставили пломбу она три дня плачет а вы говорите нормально жалоба будет,unsupported,feedback,False,normal,False,,True,,contextual,grok_variation,seed_415
var_seed_415_7356eb,заплатил кучу бабла а зуб всё равно болит в надзор напишу точно,unsupported,feedback,False,normal,False,,True,,contextual,grok_variation,seed_415
var_seed_415_db0d29,пришли на приём в обед а закрыто на перерыв это ненормально жалобу оставлю,unsupported,feedback,False,normal,False,,True,,contextual,grok_variation,seed_415
var_seed_415_22e708,сервис никакой полный развод,unsupported,feedback,False,normal,False,,True,,normal,grok_variation,seed_415
var_seed_415_565ac6,очень разочарован клиникой,unsupported,feedback,False,normal,False,,True,,normal,grok_variation,seed_415
var_seed_415_a90821,больше не приду к вам,unsupported,feedback,False,normal,False,,True,,normal,grok_variation,seed_415
var_seed_327_e526aa,кто ты чот,unsupported,offtopic,False,normal,True,,False,,hurried,grok_variation,seed_327
var_seed_327_8d7d7f,чё за бот,unsupported,offtopic,False,normal,True,,False,,hurried,grok_variation,seed_327
var_seed_327_d7ba5b,про себя давай,unsupported,offtopic,False,normal,True,,False,,hurried,grok_variation,seed_327
var_seed_327_d1991a,сижу в очереди без дела расскажи про себя пока время есть,unsupported,offtopic,False,normal,True,,False,,contextual,grok_variation,seed_327
var_seed_327_33a8d3,ребенку 6 лет зуб чинят он плачет расскажи кто ты чтобы отвлечь,unsupported,offtopic,False,normal,True,,False,,contextual,grok_variation,seed_327
var_seed_327_969ded,на пенсии много времени болтаю с ботами расскажи о себе подробно,unsupported,offtopic,False,normal,True,,False,,contextual,grok_variation,seed_327
var_seed_327_d07eaa,вечером дома одна начиталась чатов кто вы такой расскажите,unsupported,offtopic,False,normal,True,,False,,contextual,grok_variation,seed_327
var_seed_327_be8aa4,расскажи кто ты,unsupported,offtopic,False,normal,True,,False,,normal,grok_variation,seed_327
var_seed_327_c85b03,представься пожалуйста,unsupported,offtopic,False,normal,True,,False,,normal,grok_variation,seed_327
var_seed_327_b9c80f,о себе расскажи,unsupported,offtopic,False,normal,True,,False,,normal,grok_variation,seed_327
var_seed_003_68e44c,ноет под коронкой чот,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_003
var_seed_003_851759,нит под коронкой блин,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_003
var_seed_003_2a4f84,стреляет подкронкой,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_003
var_seed_003_fae808,поставили вчера коронку на жевательный а сегодня ноет есть дырка,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_003
var_seed_003_294670,у дочки 6 лет коронку надели ноет плачет яблоко не жуёт,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_003
var_seed_003_5d158c,коронка стоит год на переднем вдруг начала ныть жую хлеб больно,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_003
var_seed_003_9ee53a,на работе коронку поставили ноет мешает говорить с клиентами,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_003
var_seed_003_634cb6,побаливает под коронкой уже третий день,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_003
var_seed_003_cd3f51,ноет внутри под коронкой,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_003
var_seed_005_c8a869,щека опухла чот,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_005
var_seed_005_bcfd74,вчера зуб ноет щека распухла таблетки пью но не помогает,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_005
var_seed_005_4c8b73,у дочки 4 года щека опухла после качелей зуб болит,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_005
var_seed_005_cde2ad,на работе щека надулась под зубом мешает сосредоточиться,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_005
var_seed_005_623359,курил вчера щека опухла больно жевать чипсы,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_005
var_seed_005_335836,опухла щека под зубом,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_005
var_seed_005_d13140,щека немного опухла ноет,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_005
var_seed_006_c83f33,нижний правый стреляет,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_006
var_seed_006_72236d,резко ноет нижний справа,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_006
var_seed_006_f21fd9,нижний правый чот заболел,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_006
var_seed_006_7d577c,ел яблоко и нижний правый зуб резко заболел дырка там наверное,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_006
var_seed_006_782d19,на работе пью чай и нижний правый вдруг резко ноет не проходит,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_006
var_seed_006_820085,вчера все ок а сегодня нижний правый зуб резкая боль жевать больно,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_006
var_seed_006_35a899,нижний правый зуб резко ноет,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_006
var_seed_006_884cd3,справа снизу зуб сильно заболел,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_006
var_seed_007_7d1fd3,десны сползли корни видно,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_007
var_seed_007_4f46d1,корни зубов оголились,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_007
var_seed_007_b580be,у ребёнка 7 лет десны спустились корни передних зубов видно после того как упал,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_007
var_seed_007_f57e07,давно заметил десны ушли вверх корни жевательных зубов оголились курю много наверное,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_007
var_seed_007_4a1282,на работе ем фастфуд десны опустились корни снизу видно чистил вчера камень,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_007
var_seed_007_c870e4,вчера чистил зубы и увидел десны сползли корни всех зубов наполовину видно страшно,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_007
var_seed_007_9ee62c,десны опустились видно корни зубов,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_007
var_seed_008_134900,челюсть щелкает рот открываю,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_008
var_seed_008_e352ab,клик в челюсти при зевке,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_008
var_seed_008_c517c8,хрустит челюсть когда рот разеваю,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_008
var_seed_008_64d9a2,вчера яблоко жевал сильно рот открыл и челюсть начала щелкать теперь каждый раз,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_008
var_seed_008_2bc339,у сына 6 лет челюсть щелкает при открытии рта упал с велосипеда неделю назад может из-за этого,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_008
var_seed_008_69844f,давно уже челюсть хрустит когда рот широко открываю на работе мешает жевать бутеры,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_008
var_seed_008_0a8ad5,на диете сухую еду ем челюсть кликает при открывании интернете начиталась страшно,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_008
var_seed_008_61852e,щелкает челюсть когда рот открываю,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_008
var_seed_008_a358c5,кликает в челюсти ротом,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_008
var_seed_009_21ce42,болит жевать слева чот,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_009
var_seed_009_fd9d1a,жуй слева стреляет,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_009
var_seed_009_713a7a,вчера обедал слева жевать начал болеть десна раздуло,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_009
var_seed_009_569057,на работе бутер слева надкусил и понеслось боль при жевании,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_009
var_seed_009_fedf09,курю давно а теперь слева жевать неудобно ноет десна,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_009
var_seed_009_8439df,больно жевать на левой челюсти,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_009
var_seed_009_bf1205,при жевании слева боль отдаёт,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_009
var_seed_009_c39b28,левая сторона ноет когда ем,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_009
var_seed_013_92a211,удалили зуб кровь хлещет,anamnesis,symptom,False,urgent,False,,False,,hurried,grok_variation,seed_013
var_seed_013_ddf2af,кровит рана после вырывания,anamnesis,symptom,False,urgent,False,,False,,hurried,grok_variation,seed_013
var_seed_013_3814b6,кровью плююсь после удаления,anamnesis,symptom,False,urgent,False,,False,,hurried,grok_variation,seed_013
var_seed_013_e31c8d,вчера вырвал жевательный зуб кровь до сих пор льёт не останавливается,anamnesis,symptom,False,urgent,False,,False,,contextual,grok_variation,seed_013
var_seed_013_9d8190,ребёнку 7 лет удалили молочный а кровь сильно идёт уже полчаса,anamnesis,symptom,False,urgent,False,,False,,contextual,grok_variation,seed_013
var_seed_013_a85a81,на работе зуб выдернули вернулся домой кровь опять хлынула,anamnesis,symptom,False,urgent,False,,False,,contextual,grok_variation,seed_013
var_seed_013_bc986c,дедушке удалили сегодня зуб мудрости кровь не берёт тампоном пугаюсь,anamnesis,symptom,False,urgent,False,,False,,contextual,grok_variation,seed_013
var_seed_013_6756f9,после удаления зуба обильно кровит,anamnesis,symptom,False,urgent,False,,False,,normal,grok_variation,seed_013
var_seed_017_05690c,зуб пульсирует ночью,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_017
var_seed_017_7004f9,ноет толчками по ночам,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_017
var_seed_017_503d36,ночью стучит в зубе,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_017
var_seed_017_3933d8,дочке 6 лет зуб ноет пульсом по ночам просыпается плачет что делать,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_017
var_seed_017_70eaad,на выходных яблоко грыз задний зуб начал пульсировать ночью спать не могу,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_017
var_seed_017_3fa77c,у деда нижний зубик толчками ноет ночами уже третий день мучается,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_017
var_seed_017_eccad0,на работе стресс зуб запульсировал по ночам выспаться не выходит,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_017
var_seed_017_c08e69,зуб ноет пульсом по ночам,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_017
var_seed_019_b657ef,рот не откр чот,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_019
var_seed_019_b58f3c,челюсть не разжимаеца,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_019
var_seed_019_3778b6,заело рот не открыв,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_019
var_seed_019_715f7a,вчера зевнул сильно и теперь рот не открывается челюсть ноет,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_019
var_seed_019_c1cdd3,у сына 7 лет после карусели челюсть не двигается рот еле открывает,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_019
var_seed_019_e59b6e,ел яблоко вчера и челюсть заело рот полностью не разевается больно,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_019
var_seed_019_8fb966,на работе жевал бутер и рот перестал открываться срочно чот с челюстью,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_019
var_seed_019_673139,рот открывается не полностью,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_019
var_seed_019_f23602,не могу рот широко открыть,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_019
var_seed_020_001fa6,утром челюсть зажало,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_020
var_seed_020_a5dbe9,с утра челюст скованая,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_020
var_seed_020_2d53b3,проснулся сегодня челюсть как деревянная вчера зубы скрипел всю ночь,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_020
var_seed_020_138ba8,у дочки 6 лет с утра челюсть скована после того как горло болело неделю,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_020
var_seed_020_648481,на работе с утра челюсть забита скрепит при разговоре некогда к врачу,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_020
var_seed_020_cd6083,вчера пережевал много орехов теперь утром челюсть не разжимается больно,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_020
var_seed_020_7da8a1,по утрам челюсть сковывает,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_020
var_seed_020_76bb84,скована челюсть с утра,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_020
var_seed_021_1c65a6,скрипит зубами ночью,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_021
var_seed_021_a48d1b,зубы трут во сне,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_021
var_seed_021_809fe5,у дочки 6 лет ночами зубами скрипит просыпается плачет что делать,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_021
var_seed_021_5bd60f,в последнее время ночью зубами сильно скрежещу жена будит не спится,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_021
var_seed_021_54a446,читала в инете скрежет зубами ночью от стресса страшно опухнут челюсть,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_021
var_seed_021_5b39cf,на работе нервы ночами зубы тру друг об друга стучат весь дом слышит,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_021
var_seed_021_a735ed,ночу зубами скрежещу беспокоит,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_021
var_seed_021_4437a6,скрип зубами во сне есть,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_021
var_seed_022_0d6619,зубы стираютс,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_022
var_seed_022_c70d8a,края сточены,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_022
var_seed_022_b4c244,дочке 6 лет передние зубы стираются елка вчера яблоко и показал что короче стали,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_022
var_seed_022_dfc26c,на работе грызу карандаши зубы стираются жевательные особенно ноет иногда,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_022
var_seed_022_4c4e4a,мне 65 лет зубы все стираются сверху камень накопился чистить стал чаще,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_022
var_seed_022_542787,курю много нижние зубы стираются неловко улыбаться стал стесняюсь,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_022
var_seed_022_22cffb,зубы стали короче стираются,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_022
var_seed_022_7e0460,передние зубы сточены давно,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_022
var_seed_023_8788ad,шишка под челюстью выросла,anamnesis,symptom,False,urgent,False,,False,,hurried,grok_variation,seed_023
var_seed_023_7140e7,под челюстью узелок опух,anamnesis,symptom,False,urgent,False,,False,,hurried,grok_variation,seed_023
var_seed_023_933f5c,лимфоузел под челюстъю большой,anamnesis,symptom,False,urgent,False,,False,,hurried,grok_variation,seed_023
var_seed_023_eea871,у сына 6 лет после гриппа под челюстью шишка не проходит уже неделю,anamnesis,symptom,False,urgent,False,,False,,contextual,grok_variation,seed_023
var_seed_023_c69e8b,на работе простыл горло першит и узел под челюстью увеличился давит,anamnesis,symptom,False,urgent,False,,False,,contextual,grok_variation,seed_023
var_seed_023_c3e4ad,вчера зуб мудрости резался а теперь под челюстью бугор весь распух,anamnesis,symptom,False,urgent,False,,False,,contextual,grok_variation,seed_023
var_seed_023_727cb8,едем в отпуск а у меня под челюстью лимфоузел раздулся чот страшно,anamnesis,symptom,False,urgent,False,,False,,contextual,grok_variation,seed_023
