id,text,route_domain,subtype,explicit_booking,urgency,is_offtopic,specialization_hint,feedback_flag,faq_category,style,source,seed_id
var_seed_406_3cc5c7,можно отзыв написать,unsupported,feedback,False,normal,False,,True,,normal,grok_variation,seed_406
var_seed_406_6b94bb,оставлю отзыв о клинике,unsupported,feedback,False,normal,False,,True,,normal,grok_variation,seed_406
var_seed_406_9ec143,хочу отзыв поделиться,unsupported,feedback,False,normal,False,,True,,normal,grok_variation,seed_406
var_seed_335_f8ffcc,чё ты умеешь,unsupported,offtopic,False,normal,True,,False,,hurried,grok_variation,seed_335
var_seed_335_cc33c2,что можешь бот,unsupported,offtopic,False,normal,True,,False,,hurried,grok_variation,seed_335
var_seed_335_312971,расскажи чё делаешь,unsupported,offtopic,False,normal,True,,False,,hurried,grok_variation,seed_335
var_seed_335_11a2a7,сижу в очереди к врачу чёт скучно что ты умеешь делать чтобы не уснуть,unsupported,offtopic,False,normal,True,,False,,contextual,grok_variation,seed_335
var_seed_335_604e62,ребёнок рядом капризничает а ты чё умеешь смешного рассказать,unsupported,offtopic,False,normal,True,,False,,contextual,grok_variation,seed_335
var_seed_335_371d7a,на работе кофе пью перерыв что ты можешь интересного показать,unsupported,offtopic,False,normal,True,,False,,contextual,grok_variation,seed_335
var_seed_335_b52fda,вчера зуб чистили а сегодня чат открыл что бот умеет всякого,unsupported,offtopic,False,normal,True,,False,,contextual,grok_variation,seed_335
var_seed_335_3beed9,что ты умеешь делать,unsupported,offtopic,False,normal,True,,False,,normal,grok_variation,seed_335
var_seed_335_e81ecf,какие функции у тебя,unsupported,offtopic,False,normal,True,,False,,normal,grok_variation,seed_335
var_seed_335_801344,расскажи про свои умения,unsupported,offtopic,False,normal,True,,False,,normal,grok_variation,seed_335
var_seed_415_b6f31d,жалоба в надзор полетит,unsupported,feedback,False,normal,False,,True,,hurried,grok_variation,seed_415
var_seed_415_2c7762,стукану в росздрав,unsupported,feedback,False,normal,False,,True,,hurried,grok_variation,seed_415
var_seed_415_0e0f4d,напишу куда надо,unsupported,feedback,False,normal,False,,True,,hurried,grok_variation,seed_415
var_seed_415_aaacb2,вчера ждал два часа а врач даже не извинился напишу в инстанцию,unsupported,feedback,False,normal,False,,True,,contextual,grok_variation,seed_415
var_seed_415_29890c,дочке 6 лет поставили пломбу она три дня плачет а вы говорите нормально жалоба будет,unsupported,feedback,False,normal,False,,True,,contextual,grok_variation,seed_415
var_seed_415_7356eb,заплатил кучу бабла а зуб всё равно болит в надзор напишу точно,unsupported,feedback,False,normal,False,,True,,contextual,grok_variation,seed_415
var_seed_415_db0d29,пришли на приём в обед а закрыто на перерыв это ненормально жалобу оставлю,unsupported,feedback,False,normal,False,,True,,contextual,grok_variation,seed_415
var_seed_415_22e708,сервис никакой полный развод,unsupported,feedback,False,normal,False,,True,,normal,grok_variation,seed_415
var_seed_415_565ac6,очень разочарован клиникой,unsupported,feedback,False,normal,False,,True,,normal,grok_variation,seed_415
var_seed_415_a90821,больше не приду к вам,unsupported,feedback,False,normal,False,,True,,normal,grok_variation,seed_415
var_seed_329_ae6615,скока доллар,unsupported,offtopic,False,normal,True,,False,,hurried,grok_variation,seed_329
var_seed_329_44116a,доллар чё,unsupported,offtopic,False,normal,True,,False,,hurried,grok_variation,seed_329
var_seed_329_895836,курс бакса,unsupported,offtopic,False,normal,True,,False,,hurried,grok_variation,seed_329
var_seed_329_017e95,сижу в очереди к зубному а доллар какой сейчас курс скажи,unsupported,offtopic,False,normal,True,,False,,contextual,grok_variation,seed_329
var_seed_329_5dd712,привела дочку на приём курс доллара не подскажете сегодня,unsupported,offtopic,False,normal,True,,False,,contextual,grok_variation,seed_329
var_seed_329_46d090,какой курс доллара сейчас,unsupported,offtopic,False,normal,True,,False,,normal,grok_variation,seed_329
var_seed_329_8baa9e,подскажите курс доллара,unsupported,offtopic,False,normal,True,,False,,normal,grok_variation,seed_329
var_seed_327_e526aa,кто ты чот,unsupported,offtopic,False,normal,True,,False,,hurried,grok_variation,seed_327
var_seed_327_8d7d7f,чё за бот,unsupported,offtopic,False,normal,True,,False,,hurried,grok_variation,seed_327
var_seed_327_d7ba5b,про себя давай,unsupported,offtopic,False,normal,True,,False,,hurried,grok_variation,seed_327
var_seed_327_d1991a,сижу в очереди без дела расскажи про себя пока время есть,unsupported,offtopic,False,normal,True,,False,,contextual,grok_variation,seed_327
var_seed_327_33a8d3,ребенку 6 лет зуб чинят он плачет расскажи кто ты чтобы отвлечь,unsupported,offtopic,False,normal,True,,False,,contextual,grok_variation,seed_327
var_seed_327_969ded,на пенсии много времени болтаю с ботами расскажи о себе подробно,unsupported,offtopic,False,normal,True,,False,,contextual,grok_variation,seed_327
var_seed_327_d07eaa,вечером дома одна начиталась чатов кто вы такой расскажите,unsupported,offtopic,False,normal,True,,False,,contextual,grok_variation,seed_327
var_seed_327_be8aa4,расскажи кто ты,unsupported,offtopic,False,normal,True,,False,,normal,grok_variation,seed_327
var_seed_327_c85b03,представься пожалуйста,unsupported,offtopic,False,normal,True,,False,,normal,grok_variation,seed_327
var_seed_327_b9c80f,о себе расскажи,unsupported,offtopic,False,normal,True,,False,,normal,grok_variation,seed_327
var_seed_328_5cc40f,2+2 скока?,unsupported,offtopic,False,normal,True,,False,,hurried,grok_variation,seed_328
var_seed_328_c5629c,два плюс два чё?,unsupported,offtopic,False,normal,True,,False,,hurried,grok_variation,seed_328
var_seed_328_13d23d,сижу в очереди к стоматологу скучно 2+2 посчитай быстро,unsupported,offtopic,False,normal,True,,False,,contextual,grok_variation,seed_328
var_seed_328_4e6acc,ребёнок дома спрашивает сколько два плюс два ты знаешь ответ,unsupported,offtopic,False,normal,True,,False,,contextual,grok_variation,seed_328
var_seed_328_c8ef2d,вчера в школе учил математику 2+2 проверь меня,unsupported,offtopic,False,normal,True,,False,,contextual,grok_variation,seed_328
var_seed_328_87d61d,сколько два плюс два,unsupported,offtopic,False,normal,True,,False,,normal,grok_variation,seed_328
var_seed_328_2e3979,2+2 это сколько выходит,unsupported,offtopic,False,normal,True,,False,,normal,grok_variation,seed_328
var_seed_328_920d18,подскажи два плюс два,unsupported,offtopic,False,normal,True,,False,,normal,grok_variation,seed_328
var_seed_001_4c3e44,зуб ноет чё,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_001
var_seed_001_909383,ребёнку 5 лет вчера упал с качелей теперь зуб ноет плачет не переставая,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_001
var_seed_001_59c49c,на работе вчера кофе горячий пил и зуб начал ныть весь вечер не спал,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_001
var_seed_001_d5dc0b,давно камень на зубах но сейчас задний зуб разболелся боюсь дырки,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_001
var_seed_001_d7f7cf,замёрз вчера на улице холодный ветер дул в зуб ноет жуть как,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_001
var_seed_001_b2648e,зуб побаливает уже третий день,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_001
var_seed_001_5bb023,ноет нижний зуб,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_001
var_seed_002_d6a197,десна кровит чот,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_002
var_seed_002_22fafe,десны кровоточат срочно,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_002
var_seed_002_6df279,у дочки 5 лет десна кровит после яблока вчера не унимается,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_002
var_seed_002_68796e,чистил зубы щеткой и десна начала кровить уже неделю не проходит,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_002
var_seed_002_2c188b,курю много нижняя десна кровит опухло чуток на работе некогда,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_002
var_seed_002_ef9b36,после вчерашней чистки камня десна кровит страшно что теперь,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_002
var_seed_002_8e21ad,десна кровит при чистке зубов,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_002
var_seed_003_68e44c,ноет под коронкой чот,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_003
var_seed_003_851759,нит под коронкой блин,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_003
var_seed_003_2a4f84,стреляет подкронкой,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_003
var_seed_003_fae808,поставили вчера коронку на жевательный а сегодня ноет есть дырка,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_003
var_seed_003_294670,у дочки 6 лет коронку надели ноет плачет яблоко не жуёт,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_003
var_seed_003_5d158c,коронка стоит год на переднем вдруг начала ныть жую хлеб больно,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_003
var_seed_003_9ee53a,на работе коронку поставили ноет мешает говорить с клиентами,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_003
var_seed_003_634cb6,побаливает под коронкой уже третий день,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_003
var_seed_003_cd3f51,ноет внутри под коронкой,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_003
var_seed_005_c8a869,щека опухла чот,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_005
var_seed_005_bcfd74,вчера зуб ноет щека распухла таблетки пью но не помогает,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_005
var_seed_005_4c8b73,у дочки 4 года щека опухла после качелей зуб болит,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_005
var_seed_005_cde2ad,на работе щека надулась под зубом мешает сосредоточиться,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_005
var_seed_005_623359,курил вчера щека опухла больно жевать чипсы,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_005
var_seed_005_335836,опухла щека под зубом,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_005
var_seed_005_d13140,щека немного опухла ноет,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_005
var_seed_006_c83f33,нижний правый стреляет,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_006
var_seed_006_72236d,резко ноет нижний справа,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_006
var_seed_006_f21fd9,нижний правый чот заболел,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_006
var_seed_006_7d577c,ел яблоко и нижний правый зуб резко заболел дырка там наверное,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_006
var_seed_006_782d19,на работе пью чай и нижний правый вдруг резко ноет не проходит,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_006
var_seed_006_820085,вчера все ок а сегодня нижний правый зуб резкая боль жевать больно,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_006
var_seed_006_35a899,нижний правый зуб резко ноет,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_006
var_seed_006_884cd3,справа снизу зуб сильно заболел,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_006
var_seed_007_7d1fd3,десны сползли корни видно,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_007
var_seed_007_4f46d1,корни зубов оголились,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_007
var_seed_007_b580be,у ребёнка 7 лет десны спустились корни передних зубов видно после того как упал,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_007
var_seed_007_f57e07,давно заметил десны ушли вверх корни жевательных зубов оголились курю много наверное,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_007
var_seed_007_4a1282,на работе ем фастфуд десны опустились корни снизу видно чистил вчера камень,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_007
var_seed_007_c870e4,вчера чистил зубы и увидел десны сползли корни всех зубов наполовину видно страшно,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_007
var_seed_007_9ee62c,десны опустились видно корни зубов,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_007
var_seed_008_134900,челюсть щелкает рот открываю,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_008
var_seed_008_e352ab,клик в челюсти при зевке,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_008
var_seed_008_c517c8,хрустит челюсть когда рот разеваю,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_008
var_seed_008_64d9a2,вчера яблоко жевал сильно рот открыл и челюсть начала щелкать теперь каждый раз,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_008
var_seed_008_2bc339,у сына 6 лет челюсть щелкает при открытии рта упал с велосипеда неделю назад может из-за этого,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_008
var_seed_008_69844f,давно уже челюсть хрустит когда рот широко открываю на работе мешает жевать бутеры,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_008
var_seed_008_0a8ad5,на диете сухую еду ем челюсть кликает при открывании интернете начиталась страшно,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_008
var_seed_008_61852e,щелкает челюсть когда рот открываю,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_008
var_seed_008_a358c5,кликает в челюсти ротом,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_008
var_seed_009_21ce42,болит жевать слева чот,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_009
var_seed_009_fd9d1a,жуй слева стреляет,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_009
var_seed_009_713a7a,вчера обедал слева жевать начал болеть десна раздуло,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_009
var_seed_009_569057,на работе бутер слева надкусил и понеслось боль при жевании,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_009
var_seed_009_fedf09,курю давно а теперь слева жевать неудобно ноет десна,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_009
var_seed_009_8439df,больно жевать на левой челюсти,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_009
var_seed_009_bf1205,при жевании слева боль отдаёт,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_009
var_seed_009_c39b28,левая сторона ноет когда ем,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_009
var_seed_010_7f60c2,восьмерка лезет десна опухла,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_010
var_seed_010_2c81f2,режет десну мудрый зуб,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_010
var_seed_010_bf3f15,дочке 14 лет восьмерка полезла десна раздуло есть температура чот,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_010
var_seed_010_c70f6b,на работе жую и десна от зуба мудрости ноет опухла уже третий день,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_010
var_seed_010_c2e80e,вчера мороженое ел и десна распухла восьмерка лезет больно жевать,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_010
var_seed_010_8776ec,пью чай горячий и десна от заднего зуба жжёт опухоль растёт боюсь,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_010
var_seed_010_112dfc,зуб мудрости режет десну опухло,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_010
var_seed_010_d0fb88,восьмёрка лезет десна распухла,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_010
var_seed_011_1a63c0,воняет из рта,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_011
var_seed_011_1ffac9,изо рта запах чё,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_011
var_seed_011_07c1f3,на свидании девушка поморщилась изо рта воняет чот,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_011
var_seed_011_a75a2f,у сына 6 лет запах изо рта весь день жалуется на язык,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_011
var_seed_011_ee22a4,пью кофе много теперь из рта несёт как из помойки,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_011
var_seed_011_9a4cdb,на работе коллеги отходят изо рта плохой запах уже неделю,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_011
var_seed_011_426c96,беспокоит запах изо рта,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_011
var_seed_013_92a211,удалили зуб кровь хлещет,anamnesis,symptom,False,urgent,False,,False,,hurried,grok_variation,seed_013
var_seed_013_ddf2af,кровит рана после вырывания,anamnesis,symptom,False,urgent,False,,False,,hurried,grok_variation,seed_013
var_seed_013_3814b6,кровью плююсь после удаления,anamnesis,symptom,False,urgent,False,,False,,hurried,grok_variation,seed_013
var_seed_013_e31c8d,вчера вырвал жевательный зуб кровь до сих пор льёт не останавливается,anamnesis,symptom,False,urgent,False,,False,,contextual,grok_variation,seed_013
var_seed_013_9d8190,ребёнку 7 лет удалили молочный а кровь сильно идёт уже полчаса,anamnesis,symptom,False,urgent,False,,False,,contextual,grok_variation,seed_013
var_seed_013_a85a81,на работе зуб выдернули вернулся домой кровь опять хлынула,anamnesis,symptom,False,urgent,False,,False,,contextual,grok_variation,seed_013
var_seed_013_bc986c,дедушке удалили сегодня зуб мудрости кровь не берёт тампоном пугаюсь,anamnesis,symptom,False,urgent,False,,False,,contextual,grok_variation,seed_013
var_seed_013_6756f9,после удаления зуба обильно кровит,anamnesis,symptom,False,urgent,False,,False,,normal,grok_variation,seed_013
var_seed_016_ddcc40,горячее ем зуб ноет,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_016
var_seed_016_24040c,от горячей боли хуже,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_016
var_seed_016_cdc615,суп жгучий зуб стреляет,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_016
var_seed_016_ca3b91,ребенку 5 лет чай горячий пьет зуб разболелся плачет сильно,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_016
var_seed_016_170ad2,вчера кашу горячую съела зуб адски ноет интернете читала нерв,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_016
var_seed_016_eb8eeb,на работе обед горячий зуб заныл неудобно но пишу,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_016
var_seed_016_45ca2e,сгонял за шаурмой горячей жрал зуб чот стреляет фигня полная,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_016
var_seed_016_d34c31,зуб от горячей еды сильнее болит,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_016
var_seed_016_08ee17,при горячем зуб ноет хуже,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_016
var_seed_017_05690c,зуб пульсирует ночью,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_017
var_seed_017_7004f9,ноет толчками по ночам,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_017
var_seed_017_503d36,ночью стучит в зубе,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_017
var_seed_017_3933d8,дочке 6 лет зуб ноет пульсом по ночам просыпается плачет что делать,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_017
var_seed_017_70eaad,на выходных яблоко грыз задний зуб начал пульсировать ночью спать не могу,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_017
var_seed_017_3fa77c,у деда нижний зубик толчками ноет ночами уже третий день мучается,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_017
var_seed_017_eccad0,на работе стресс зуб запульсировал по ночам выспаться не выходит,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_017
var_seed_017_c08e69,зуб ноет пульсом по ночам,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_017
var_seed_019_b657ef,рот не откр чот,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_019
var_seed_019_b58f3c,челюсть не разжимаеца,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_019
var_seed_019_3778b6,заело рот не открыв,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_019
var_seed_019_715f7a,вчера зевнул сильно и теперь рот не открывается челюсть ноет,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_019
var_seed_019_c1cdd3,у сына 7 лет после карусели челюсть не двигается рот еле открывает,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_019
var_seed_019_e59b6e,ел яблоко вчера и челюсть заело рот полностью не разевается больно,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_019
var_seed_019_8fb966,на работе жевал бутер и рот перестал открываться срочно чот с челюстью,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_019
var_seed_019_673139,рот открывается не полностью,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_019
var_seed_019_f23602,не могу рот широко открыть,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_019
var_seed_020_001fa6,утром челюсть зажало,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_020
var_seed_020_a5dbe9,с утра челюст скованая,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_020
var_seed_020_2d53b3,проснулся сегодня челюсть как деревянная вчера зубы скрипел всю ночь,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_020
var_seed_020_138ba8,у дочки 6 лет с утра челюсть скована после того как горло болело неделю,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_020
var_seed_020_648481,на работе с утра челюсть забита скрепит при разговоре некогда к врачу,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_020
var_seed_020_cd6083,вчера пережевал много орехов теперь утром челюсть не разжимается больно,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_020
var_seed_020_7da8a1,по утрам челюсть сковывает,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_020
var_seed_020_76bb84,скована челюсть с утра,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_020
var_seed_021_1c65a6,скрипит зубами ночью,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_021
var_seed_021_a48d1b,зубы трут во сне,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_021
var_seed_021_809fe5,у дочки 6 лет ночами зубами скрипит просыпается плачет что делать,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_021
var_seed_021_5bd60f,в последнее время ночью зубами сильно скрежещу жена будит не спится,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_021
var_seed_021_54a446,читала в инете скрежет зубами ночью от стресса страшно опухнут челюсть,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_021
var_seed_021_5b39cf,на работе нервы ночами зубы тру друг об друга стучат весь дом слышит,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_021
var_seed_021_a735ed,ночу зубами скрежещу беспокоит,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_021
var_seed_021_4437a6,скрип зубами во сне есть,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_021
var_seed_022_0d6619,зубы стираютс,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_022
var_seed_022_c70d8a,края сточены,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_022
var_seed_022_b4c244,дочке 6 лет передние зубы стираются елка вчера яблоко и показал что короче стали,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_022
var_seed_022_dfc26c,на работе грызу карандаши зубы стираются жевательные особенно ноет иногда,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_022
var_seed_022_4c4e4a,мне 65 лет зубы все стираются сверху камень накопился чистить стал чаще,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_022
var_seed_022_542787,курю много нижние зубы стираются неловко улыбаться стал стесняюсь,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_022
var_seed_022_22cffb,зубы стали короче стираются,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_022
var_seed_022_7e0460,передние зубы сточены давно,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_022
var_seed_023_8788ad,шишка под челюстью выросла,anamnesis,symptom,False,urgent,False,,False,,hurried,grok_variation,seed_023
var_seed_023_7140e7,под челюстью узелок опух,anamnesis,symptom,False,urgent,False,,False,,hurried,grok_variation,seed_023
var_seed_023_933f5c,лимфоузел под челюстъю большой,anamnesis,symptom,False,urgent,False,,False,,hurried,grok_variation,seed_023
var_seed_023_eea871,у сына 6 лет после гриппа под челюстью шишка не проходит уже неделю,anamnesis,symptom,False,urgent,False,,False,,contextual,grok_variation,seed_023
var_seed_023_c69e8b,на работе простыл горло першит и узел под челюстью увеличился давит,anamnesis,symptom,False,urgent,False,,False,,contextual,grok_variation,seed_023
var_seed_023_c3e4ad,вчера зуб мудрости резался а теперь под челюстью бугор весь распух,anamnesis,symptom,False,urgent,False,,False,,contextual,grok_variation,seed_023
var_seed_023_727cb8,едем в отпуск а у меня под челюстью лимфоузел раздулся чот страшно,anamnesis,symptom,False,urgent,False,,False,,contextual,grok_variation,seed_023
var_seed_023_65168c,под челюстью узел увеличился,anamnesis,symptom,False,urgent,False,,False,,normal,grok_variation,seed_023
var_seed_023_c70b29,шишка под челюстью набухла,anamnesis,symptom,False,urgent,False,,False,,normal,grok_variation,seed_023
var_seed_023_44b09c,лимфоузел под челюстью распух чуток,anamnesis,symptom,False,urgent,False,,False,,normal,grok_variation,seed_023
var_seed_024_90a6ca,десна опухла шарик,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_024
var_seed_024_475b58,шишка на десне чот,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_024
var_seed_024_075bcd,на десне бугор как мячик,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_024
var_seed_024_6073cc,вчера жевал и десна раздуло шариком над зубом больно,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_024
var_seed_024_617482,у дочки 6 лет на десне вырос шарик красный не спит ноет,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_024
var_seed_024_6fa7d4,на работе заметил опухло на десне как шарик давит язык,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_024
var_seed_024_9ffb5d,давно заметил на нижней десне шарик не проходит побаливает,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_024
var_seed_024_c6d42e,на десне шарик опух что это может быть,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_024
var_seed_025_e8d2ce,от сладкого ноет,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_025
var_seed_025_d9589c,сладкое ем стреляет,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_025
var_seed_025_b5baa1,зуб болит от конфет,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_025
var_seed_025_9f4106,дочке 7 лет конфету съела зуб заныл от сладкого плачет помагите,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_025
var_seed_025_b243ad,вчера торт на днюху ел теперь от сладкого зуб ноет адски что делать,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_025
var_seed_025_ec49a3,на работе шоколадку хапнул зуб начал ныть от сахара некогда болтаться,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_025
